Theta_pow,Alpha_pow,Beta_pow,Gamma_pow,TAR,TBR,TGR,ABR,AGR,BGR
10.142512521370445,11.39896495961285,27.900997638789057,55.54798368568571,0.8897748661659998,0.3635179161934313,0.18259011125878352,0.40855044350692193,0.20520933800429333,0.5022864159510245
67.2615268599385,43.546983759666034,30.138969169221724,53.19268953513806,1.5445737236625166,2.2317129189881775,1.2644881739906542,1.44487303182674,0.8186648229339812,0.5665998360416145
33.65842798476894,16.23836861364093,8.947008075164446,32.93528362656449,2.0727715194551264,3.761975813814195,1.0219565243889743,1.8149495873057506,0.4930386754144606,0.271654198476314
11.548363697281486,4.533249122280238,11.15591804573412,33.855562409108835,2.547480490433013,1.0351782479880651,0.34110683372296896,0.4063537490770376,0.13389968441524303,0.32951507084497944
2.0676490041602476,2.4160511926547574,5.3229610731000205,33.53892959849631,0.8557968516752803,0.38843962519456804,0.06164922461487706,0.453892327874508,0.07203721828865639,0.15870992714504137
19.064219472518026,3.449816031664029,5.457862625166254,33.81840042805513,5.526155394240644,3.492982653065091,0.5637232758265733,0.6320818731781368,0.1020100296879247,0.16138736770762555
2.2969617993776494,1.7803542741360245,5.730294626791149,34.40558515084938,1.2901711938722564,0.40084532279344637,0.06676130602943527,0.3106915769762064,0.05174608326904367,0.16655129106704594
3.3127292989819166,2.660955384850024,4.203248767726673,37.98413416497476,1.2449398129118305,0.7881354357176452,0.08721350036817715,0.6330711152005408,0.07005439095420254,0.11065801182859385
1.5478357462006431,2.4436488827782314,5.055167912307586,39.189772031840576,0.6334116808307088,0.30618878997712384,0.039495910946944796,0.4833961848881006,0.06235425102225234,0.12899202139273497
9.68314814694487,1.8705171718268174,3.4295971196151678,38.17540355615595,5.176722402119379,2.8234068927697864,0.25364887453516965,0.5454043453467522,0.04899796721402801,0.08983787465586937
5.320411714907233,4.453669743397476,5.66745709012131,36.96186332974909,1.1946129869181914,0.9387652399135061,0.14394327654539676,0.7858321064592562,0.12049364783546772,0.1533325590098107
3.259601922922298,4.025604561893767,8.634803432743826,37.51539627351297,0.8097173661262155,0.3774957876356098,0.08688704496568728,0.46620685615475277,0.10730539889661163,0.23016692586132337
